amp_offset_db,ripple_rms_db,slope_db_per_decade,flatness_db,sample_id
0.008425055107836171,0.9702100406906402,1.1554830579480313,1.0942074661453862,normal_000
-0.010243167330405728,0.9517793966621069,1.016752946721573,1.0507562540010142,normal_001
0.007065916902669139,0.9580241976133305,1.0356044056096136,1.0599211993299367,normal_002
0.004304391604685334,0.9826299200887256,0.9400631870007301,1.065361074888779,normal_003
-0.02349347813812447,0.9575104885280031,1.0405609834922973,1.0603876274554611,normal_004
-0.004859531741822104,0.9664392699655631,1.1722006960010753,1.0942796986508994,normal_005
0.027180876131434453,0.9602589850482165,1.1134136467021953,1.0769304629443597,normal_006
-0.006313963954079405,1.0064579318861553,0.9825044665810272,1.0945475872239847,normal_007
0.011203501077083983,1.0031921877844223,1.310097019474714,1.1556235658125378,normal_008
-0.013277313421154457,1.0085439088288992,1.2129940312645435,1.1398504500276976,normal_009
0.0058485003736800795,0.9727160007774593,1.0369140393080576,1.073461408970746,normal_010
0.012437029459644852,0.9715887083299305,1.0987401445577338,1.0841785178182872,normal_011
0.02104402533241398,0.9495477704629935,1.2606675346565546,1.0983392880347136,normal_012
-0.028295004681326563,1.0093597543864699,1.058382042343116,1.110663908348158,normal_013
-0.019287036027993497,0.970558803338934,0.980019124299248,1.061190881338574,normal_014
-0.004919550844648592,0.9718222418164889,1.2165685453196473,1.1082426428196792,normal_015
-0.019111853884471786,1.0066411944493276,1.2137395839292953,1.1383196432097094,normal_016
-0.0016301139975596485,0.9885460152567257,1.0413146616826556,1.08863200436076,normal_017
0.017937494763925116,1.0045548966148252,1.0597250606916622,1.1065455892279388,normal_018
-0.014725799396021949,0.9673126142385601,0.9852257153479382,1.059149273006852,normal_019
-0.015028443593785606,0.9733393279249402,1.12230037730748,1.0903580223772658,normal_020
0.009224493312067733,0.9877751077547805,1.0471221197233764,1.0890002027072998,normal_021
-0.04393160320026207,0.9494969792763365,0.8903827294077593,1.026421955239235,normal_022
0.009345599362369894,1.0263308381879495,1.1827882530259481,1.149599331758052,normal_023
0.024723964835004414,1.003253045506597,1.3182812901329262,1.1574593900828656,normal_024
-0.014045764592555077,0.9797689145410124,1.1617599547735196,1.1039557363238064,normal_025
-0.007972172933935609,1.0793541175847605,1.2247529432500668,1.2052383346458533,normal_026
-0.010036683004068035,1.0007236339260939,1.1748853267096175,1.1252106782106261,normal_027
0.0058188877585566914,0.9752622054043298,1.0619267611596397,1.080437213678471,normal_028
0.024541027549916078,0.9386959763524452,1.171782262586318,1.0697688004789723,normal_029
0.0196630914914716,0.9807517575007492,1.2970401712105386,1.133321973615586,normal_030
-0.012107715473193725,1.0151763287428814,1.2259863281552121,1.1483713007562566,normal_031
-0.004134922102972199,0.9970626352944527,1.199241743803286,1.1268858989073283,normal_032
-0.009786199590215622,0.9616453842846405,1.0004601330813987,1.0567238142964237,normal_033
-0.004270938411062165,0.9962442424264132,1.0211982332083114,1.0919909262407317,normal_034
-0.008043881420901788,0.9862424971945115,1.1667253623057827,1.110703438455173,normal_035
-0.018807963712491306,0.9618036896902685,1.0968392165927277,1.0750463148884462,normal_036
0.021214629807438212,0.9877778858499695,1.3518493560873026,1.1515578208341148,normal_037
-0.014705319407172013,1.0084021706683528,1.0871187803289355,1.1151067233790208,normal_038
0.006359436455907058,0.9946171818815358,1.2134623192517493,1.1276433063654943,normal_039
0.024008768638217694,0.9887613881233785,1.369515033879978,1.1563937769741939,normal_040
-0.00315087913295245,1.0110132380560781,1.3139821115236452,1.1632599206455125,normal_041
-0.02636213837607479,1.0593192625278582,1.0773612820015317,1.1596103275737994,normal_042
0.011139191324686125,0.9891452477041836,1.05438350385126,1.0915840877830882,normal_043
0.02426528303362166,1.0345190283415164,1.1266787656137496,1.1461277005620278,normal_044
-0.009725988948576125,0.9967647404900184,1.078852941159339,1.1030391733669918,normal_045
0.021454946931348293,1.0074873511233275,1.1333950222780251,1.123085088661692,normal_046
-0.02458916147472877,0.9960737990963284,1.0440129311617796,1.0959645222966559,normal_047
-0.014371560382377371,0.9780311307431911,1.0854115730358775,1.087392225511181,normal_048
-0.02993680375324903,0.9967527591591516,1.0327493938394787,1.0945348179533148,normal_049
-0.021849687772947546,1.1362171039249265,0.702232932334581,1.1770878471128579,normal_050
-0.007525376626929953,1.0717146203136025,0.8112017462388885,1.1290428597010058,normal_051
-0.00980601016385741,1.0731740309330664,1.4002455691805016,1.2359688730328569,normal_052
0.0012951101758424677,1.0309465063889653,0.8372978481803283,1.094195699689295,normal_053
0.017659761120954007,1.0554718338808695,0.9512580812660053,1.134686261851307,normal_054
-0.00717530517068618,1.0943295621632514,0.9419735182336915,1.1694781609547196,normal_055
0.01233308031453606,1.0245623568260562,1.3848744849084027,1.1905615014416868,normal_056
0.02358078161773361,1.0917988940011585,1.5188343090944403,1.2784019239693392,normal_057
0.014166275772710499,1.0023964207216665,1.3361667122015863,1.1606448905210054,normal_058
-0.0046545657365113235,1.0357077776731167,1.1039436374964484,1.1429551817719983,normal_059
0.012292688894979725,1.0970606714964701,1.1167809298044502,1.2011094169078944,normal_060
-0.006587236632235038,1.0762975236395458,1.5831603571448793,1.2802187381520598,normal_061
0.01598000073751235,1.1247099626241441,1.5427866162752342,1.3119904879814048,normal_062
0.02356928606350593,1.1308668954985899,1.1223686130961308,1.233037092385575,normal_063
-0.001463658048320382,1.1018045280317814,0.9641133101862184,1.1799093784657486,normal_064
0.021108622145459367,1.1013133241645299,1.3449030515820222,1.2488714040699866,normal_065
-0.0131769916123744,1.0836372268830199,0.8624379523043497,1.1475521574908303,normal_066
0.007340236554622553,1.1213491297430234,1.6056919319902734,1.3235343139404316,normal_067
-0.008339034078331684,1.0780586553915388,1.0543562098132282,1.1727518616795063,normal_068
-0.013948962131572928,0.9971491050442661,1.1513345322815234,1.117342377221244,normal_069
-0.01948560213113626,1.1435000955586347,0.6551470992996808,1.1789338612797273,normal_070
0.039717789287251476,1.0408744323411274,1.4397084063022414,1.21689090626747,normal_071
0.023604855375278344,1.1056101809396075,1.3298777954657761,1.24958283227718,normal_072
0.01675973943658083,1.0119409584844439,1.3628290471338758,1.1747848490330859,normal_073
0.020221630773285787,1.0207084789052379,1.0091683656468702,1.1122519741616708,normal_074
-0.013821545923489387,1.061408981144457,1.0821060787676955,1.1623649666441676,normal_075
-0.022854924522909506,1.0858655109564916,0.9520594881923096,1.1631373417389939,normal_076
-0.012164603182357694,1.031502730644405,1.102947140802275,1.138961014319103,normal_077
0.029896396621978003,1.0609638198315006,1.4512375189045987,1.236704647889124,normal_078
0.016941117149291404,1.0934744786387167,1.2992576258772033,1.2326130480844775,normal_079
0.008965217955828275,1.0717091476482752,1.0886119187628034,1.1729328287367327,normal_080
0.015152582846401141,1.0822635825318025,1.5036207697129005,1.2667932287461943,normal_081
0.007412954936945798,1.123576481723587,1.3643055590161692,1.2725136796113687,normal_082
-0.018747613950699467,1.0491380644083195,1.114672893649447,1.1571130075025744,normal_083
0.016811813311350093,0.9819016467420637,1.4485546954001547,1.1689454386581037,normal_084
-0.0035513197291829057,1.1389182938858544,1.3701827877788446,1.287277405428348,normal_085
-0.018652112758041448,1.0570213486634679,0.9310661629603783,1.1329162134983615,normal_086
-0.013953584542838071,1.1431057747325373,1.349026016559304,1.2867047307006387,normal_087
0.03891725223572487,1.0117937778638577,1.4221606088866674,1.1880665446237157,normal_088
0.010003266234673916,1.0220063233691163,0.9657635589401792,1.1060381800779282,normal_089
-0.0014661655522343886,0.9824667465695764,1.2557312636404478,1.125863034078029,normal_090
-0.015836452437732462,1.062647525176056,0.8877173028835538,1.1315072292404371,normal_091
0.008982144007094434,1.0381444232048616,1.224389473189482,1.16840374110628,normal_092
0.012177851964583056,1.023855963380463,1.0724254924077528,1.1264037693577413,normal_093
0.02302863724500573,1.1417385275329308,0.9325496881740005,1.2125600817777158,normal_094
-0.026891866177735396,1.175197868979215,0.8750642854295124,1.2360835346416383,normal_095
-0.012505485084162993,1.1052350110551608,0.7600560427909846,1.1542539653944521,normal_096
-0.014946077839218433,1.1598249620834435,1.38247666017831,1.3082929262862273,normal_097
-0.006639076964175705,1.1255330820320086,0.9827538608165213,1.2049877761873247,normal_098
0.019209199647377634,1.0495763326796248,1.4706179108448838,1.2313657049054003,normal_099
0.024686397059046336,0.9881093228327101,1.3696043368140727,1.1558565729506651,fault_000
0.0061147869276509115,0.9936114390110015,1.2092947540074261,1.1258969373480068,fault_001
-1.4246045001027379,1.0207084789052379,1.0091683656468697,1.1122519741616708,fault_002
1.8240908428724465,0.9807517575007492,1.2970401712105386,1.133321973615586,fault_003
0.02216674578549454,1.008069854244434,1.4707616606141567,1.1962177555123155,fault_004
-0.0032358480494803776,1.0101635218009462,1.3140704134417651,1.16254062671999,fault_005
-0.027558596896132354,1.0643459787715182,0.9517507570955435,1.1430241642023473,fault_006
-3.986439603408339,0.9805629113892701,1.0818040373432418,1.0889819111189614,fault_007
-0.005320133101666569,1.0057303600493932,1.1041097566887872,1.1158941837672913,fault_008
0.018477723209597424,0.9843611721930383,1.2953884884698432,1.136085671851549,fault_009
1.5068267833399376,0.9517793966621069,1.0167529467215726,1.0507562540010142,fault_010
-0.01301882087433899,1.0939117301759935,1.3489389561193261,1.2431878744705167,fault_011
-0.043925888726011664,0.9494709931364954,0.8903875700896969,1.026398721775813,fault_012
-3.974542023377829,1.0612345592951846,1.082271381602544,1.162235206781742,fault_013
-0.0186241987848184,1.056449711807368,0.9310682702078196,1.1323832218763743,fault_014
-0.004766334131435013,1.0189982451105195,1.1038914539458229,1.1278259089846192,fault_015
-3.2718745631515027,1.1598249620834438,1.3824766601783098,1.3082929262862273,fault_016
0.5741643666833293,1.0031921877844223,1.310097019474714,1.1556235658125378,fault_017
-0.008513304765398237,1.0780434253755786,1.22467373460244,1.204049235333152,fault_018
1.1120222811669294,1.0943295621632514,0.9419735182336916,1.1694781609547196,fault_019
1.0929388064835652,0.9946171818815358,1.2134623192517495,1.1276433063654943,fault_020
-0.9291098860755609,1.0943295621632514,0.9419735182336914,1.1694781609547196,fault_021
-0.03428498344866157,1.0224118603423327,1.0008633423615472,1.1123776792045856,fault_022
0.012103378854396177,1.0026442788235628,1.3101472303426818,1.1551588785036588,fault_023
-0.015836452437732462,1.062647525176056,0.8877173028835538,1.1315072292404371,fault_024
-0.008441340058935792,0.9859725018849302,1.166691342535639,1.1104568517844728,fault_025
2.0583481019719754,0.997149105044266,1.1513345322815232,1.1173423772212439,fault_026
1.1260588254414743,0.9960737990963284,1.04401293116178,1.0959645222966559,fault_027
-0.004523741595349032,1.046743097926233,0.9642908259296967,1.128693788770097,fault_028
-0.01939739531437043,1.0061335841700851,1.2136804923774032,1.137858692298928,fault_029
-0.01004426488957516,0.9614252123520675,1.000424757925299,1.0565170338390981,fault_030
-1.4416711152741088,1.012017424513917,1.0431524939776595,1.1103198507277032,fault_031
0.8192983746944513,1.0858655109564916,0.9520594881923106,1.1631373417389939,fault_032
-0.014535065159297145,1.0748105899072433,0.8622616184907494,1.139195246795692,fault_033
0.020439878428951952,1.074041631622865,1.2993081833252935,1.2154172558465564,fault_034
-1.2191503495941185,0.9760622598120338,0.9807743787306927,1.0663597699170828,fault_035
1.5177772908429057,1.0609638198315006,1.451237518904598,1.236704647889124,fault_036
0.5972780469689853,1.1013133241645299,1.3449030515820224,1.2488714040699866,fault_037
-2.91288643183485,1.1714268158847159,1.3881922834676639,1.3197399098045148,fault_038
-0.0038574804668912444,0.9962186174468786,1.199374525466268,1.1261662966608943,fault_039
0.020199858681972008,1.0511558299323034,1.4656271803692698,1.2315721791603038,fault_040
-0.7248783994780229,0.9970626352944527,1.1992417438032867,1.1268858989073283,fault_041
0.7649151932591143,1.0570213486634679,0.9310661629603781,1.1329162134983617,fault_042
-3.1095671004315557,1.111189301737296,0.7620400420692572,1.1602062037989376,fault_043
-0.004507664421700752,0.9714025177883787,1.2166286918030735,1.1078872668900785,fault_044
-0.0067158310568870005,1.0055887423391516,0.9825894745858968,1.0937630449470754,fault_045
0.5756480957978971,0.9705588033389341,0.9800191242992481,1.0611908813385742,fault_046
-0.022887057235542713,1.0325203913949754,0.9308702741946479,1.1100601086911615,fault_047
-2.9793911260399666,0.996541395926491,1.1743862628775852,1.1213925472602047,fault_048
0.011884296971867908,1.013991677368442,1.2243045683428984,1.146979825194036,fault_049
-0.7939682677758338,1.1056101809396075,1.329877795465776,1.24958283227718,fault_050
-1.002189963379565,1.0185009606127344,1.0943863187982745,1.125598482891385,fault_051
-2.051631572377236,0.991205947608691,1.042409116132629,1.0912483164755364,fault_052
0.5523559412188375,1.1389182938858544,1.3701827877788448,1.287277405428348,fault_053
-0.012656466253158666,1.0142510046419708,1.2259176122452322,1.1475393079579272,fault_054
-2.73312114688522,1.0609638198315006,1.4512375189045992,1.236704647889124,fault_055
-2.2017429289710986,1.0390666691333372,1.1258709815347117,1.1500825047190704,fault_056
1.3140919631881522,0.9495477704629937,1.2606675346565546,1.0983392880347134,fault_057
0.8492288730601756,0.9602589850482165,1.1134136467021951,1.0769304629443595,fault_058
-3.6795412808672676,1.0116178671996567,1.0889693728590089,1.1183607960846471,fault_059
-0.00965641201572378,1.0642707412680021,0.9826228062907741,1.1479519368625433,fault_060
-2.5673972679194406,1.0010861157265796,1.202838527940784,1.1311798339418755,fault_061
-0.5047939575361468,1.0029401245836878,1.0568880606156277,1.1045588289070973,fault_062
-3.2054402723862654,0.9495205906748035,1.019080389902274,1.0491436958137426,fault_063
-0.004388335063238463,0.9954999083712494,1.0212836341269165,1.0913272208098739,fault_064
-2.969228988924935,1.0124408765744928,1.3011370290585158,1.1617323380153088,fault_065
-0.0009087433729888135,1.103876686384695,0.9667201893954513,1.1822528112984938,fault_066
-3.633251143240651,1.1366565516598124,0.6990597608920823,1.1771499850575684,fault_067
-3.356353997945485,0.9673126142385601,0.9852257153479382,1.059149273006852,fault_068
-0.0031312244545491225,1.0488359668555203,1.1041250318469584,1.1548981014687931,fault_069
0.9643174590048791,0.9517793966621069,1.0167529467215728,1.0507562540010142,fault_070
0.021629634209443624,1.0202934735630431,1.1415407162218492,1.1361518400298865,fault_071
0.8702267889157327,1.1213491297430231,1.6056919319902723,1.3235343139404316,fault_072
-1.5050749479580037,1.0797052515664471,1.0578306372307757,1.17486463454419,fault_073
0.015554810313857942,1.0218132364713806,0.9514558099388832,1.1034792896325616,fault_074
-3.857002768650764,1.0562537894521913,0.9439941641796262,1.1342507187094986,fault_075
2.267916016957288,1.0117937778638577,1.4221606088866678,1.1880665446237157,fault_076
1.505725498795147,1.023855963380463,1.072425492407754,1.1264037693577413,fault_077
0.013574556744206365,1.0874094172003088,1.3643529705630417,1.2407058470181134,fault_078
0.008645210167561906,0.9700021743789522,1.1554604452196873,1.094018580824501,fault_079
-3.7945220374841186,1.0259782411943519,1.210239385631718,1.1547509593603116,fault_080
2.4731548666344905,1.0263308381879492,1.1827882530259488,1.149599331758052,fault_081
0.02211133274621746,0.9871894736337925,1.3519094127794964,1.1510666584468157,fault_082
-0.8073088510406692,1.139418105212911,1.6186841985482243,1.3418735566942583,fault_083
-0.6632040050895232,1.1201111342380046,0.9623658980917548,1.196752462301798,fault_084
1.2721946739906005,0.9862424971945115,1.1667253623057823,1.110703438455173,fault_085
-1.987538659756725,0.9715887083299303,1.0987401445577336,1.0841785178182872,fault_086
1.264991180919358,1.023855963380463,1.0724254924077539,1.1264037693577413,fault_087
-0.003227768526753619,1.0100648628891242,1.3138578669527705,1.1624088372234345,fault_088
0.0058188877585566914,0.9752622054043298,1.0619267611596397,1.080437213678471,fault_089
-0.01373712367366327,0.9795629516491308,1.161782241105596,1.1037774442084558,fault_090
-1.1306184095159435,0.9570487486658629,1.0374725375810558,1.059390111919639,fault_091
-2.8400834428260318,1.1407837969769283,0.7114136656890779,1.182549134521339,fault_092
0.02742505284484468,0.9600568325218578,1.1133946107867547,1.0767464409731415,fault_093
-1.0651444509733716,1.1308668954985899,1.1223686130961308,1.233037092385575,fault_094
-3.7773306752497438,1.1311285240764868,0.980618336542228,1.2098837472716946,fault_095
1.4668466032027836,1.0822635825318025,1.5036207697129,1.2667932287461943,fault_096
0.024868415871046323,0.9902367990862864,1.3629441162157117,1.1561678043817925,fault_097
-3.1193657021796968,1.004106552951251,1.0736418900698632,1.1087086565536506,fault_098
0.021770057847894875,1.0072974047411667,1.1334108592290222,1.1229177610845378,fault_099
-1.4569972706971197,1.0574404707717395,0.9343370147144796,1.1338232569289417,fault_100
-2.095513784674675,1.022395145571531,1.3570910957327844,1.182537328917924,fault_101
1.6393067111693345,1.0119409584844439,1.3628290471338758,1.1747848490330859,fault_102
-0.014284792469664243,0.9776170217675101,1.0853624889517004,1.0870103826830602,fault_103
0.007801883572991719,0.9668669096166728,1.038388185582352,1.0684386501791454,fault_104
-0.5153181075751867,0.9489366792425391,1.2596462177334014,1.097586229843229,fault_105
-3.423779566791428,0.9905178384090473,1.1752853173132165,1.1162244842328781,fault_106
-1.9839199763530901,1.0459177847526757,1.4461396122189163,1.2226635916401305,fault_107
2.3661161685722987,1.0731740309330664,1.4002455691805014,1.2359688730328569,fault_108
-0.9058734336540403,0.9960737990963284,1.0440129311617794,1.0959645222966559,fault_109
0.01672333082593877,0.986817891359362,1.3360018405430634,1.1471804828322865,fault_110
-3.79289856210006,0.9902353973307044,1.0427611183571512,1.0904313478357277,fault_111
-0.009808208629547108,1.0549364849590097,1.0544494783999434,1.1515490270815814,fault_112
1.4860702811689932,1.0717091476482752,1.0886119187628038,1.1729328287367327,fault_113
-3.9865396887817965,0.986057575881553,1.0749456987229848,1.09263514128368,fault_114
-0.013333360769144868,0.9790037848741912,1.1619310922083,1.1033112873500555,fault_115
-0.6102680190154679,1.0987474517196696,1.5294632535597947,1.2867573989941792,fault_116
0.6685117931183863,1.0491380644083195,1.1146728936494472,1.1571130075025744,fault_117
-3.2372260014561607,1.1282365026508745,1.541650446516755,1.3147593887308313,fault_118
-3.944242932293967,0.9962442424264133,1.0211982332083116,1.0919909262407317,fault_119
0.009368362744912595,1.0738742836286557,1.4015833926691963,1.2368674914790596,fault_120
-3.0867624138625662,1.0310351528197392,1.1774790659560397,1.1527595462578537,fault_121
-0.005874581152190861,0.9711992895486047,1.2164079067267237,1.1076625899112422,fault_122
1.3230544244729199,0.9807517575007493,1.2970401712105384,1.133321973615586,fault_123
-3.5913535508969705,1.008543908828899,1.2129940312645433,1.1398504500276976,fault_124
1.3435657798020417,1.0151763287428814,1.2259863281552121,1.1483713007562566,fault_125
-0.004177734236975067,1.0101478260598866,1.3141648567039266,1.1625474565669498,fault_126
-3.3727968198652496,0.9522982094469281,0.8905368324192267,1.0290393650189131,fault_127
-0.025908746771015914,0.9955506719069229,1.0440760963999691,1.095500638507761,fault_128
1.454744601860775,0.9885460152567257,1.0413146616826554,1.0886320043607598,fault_129
-2.3661537614817716,1.0295978374403145,1.36777061859686,1.1911144793137416,fault_130
0.5392725142823145,1.1435000955586347,0.655147099299681,1.1789338612797273,fault_131
-0.007080357965164791,0.9856314360407628,1.1669271996706738,1.1102015580551605,fault_132
0.012177851964583056,1.023855963380463,1.0724254924077528,1.1264037693577413,fault_133
-0.04003063900278225,0.9490508733013029,0.8906239822460892,1.0260494415531412,fault_134
-0.7132358014322976,1.1739102726985091,0.8744412066630414,1.2347747989435331,fault_135
-2.9215764923152086,1.0617122268965087,1.0770143255671587,1.161735061722081,fault_136
-1.2369386076120903,0.986887538658746,1.0371202025007114,1.0863572031112683,fault_137
0.017659761120954007,1.0554718338808695,0.9512580812660053,1.134686261851307,fault_138
0.014813366009073403,1.0228468310809575,0.9510493985755775,1.1043693445076814,fault_139
0.023728915212713683,1.0333457518674003,1.1265775768890893,1.145049699520739,fault_140
-3.143326420086514,0.9763361264792491,1.149201056324762,1.0983801073302297,fault_141
1.902175450239779,0.9826299200887256,0.9400631870007297,1.065361074888779,fault_142
-3.8676829043795893,0.9515601772151544,0.8890608797899885,1.0281115288116958,fault_143
-0.008589885281001755,1.0781227210364903,1.2246813146119473,1.2041217111875695,fault_144
-2.939288462685906,0.9968793754069079,1.0782887916733723,1.1030370062192427,fault_145
-2.6091614055375203,0.988060202622502,1.351608752986046,1.1517458557351554,fault_146
-2.7352418538410888,1.0377172813596698,0.8443762152759349,1.1016137746594532,fault_147
0.02302863724500573,1.1417385275329308,0.9325496881740005,1.2125600817777158,fault_148
1.0805174737254224,0.970558803338934,0.9800191242992475,1.061190881338574,fault_149
1.1280214534731727,1.023855963380463,1.0724254924077539,1.1264037693577416,fault_150
0.0274240167970331,0.9600365136644716,1.1133925342142381,1.0767279124662856,fault_151
-3.9866155145198454,0.9920091068822972,1.2151216204321864,1.1256867983181318,fault_152
1.094671632180496,0.9862424971945115,1.1667253623057825,1.110703438455173,fault_153
0.024482084555067007,1.0178776161307834,1.4705602930107384,1.2044473303755088,fault_154
-0.013349727525707233,0.9790078194042554,1.1615941477828047,1.1032468416816446,fault_155
-0.028679363083878667,1.0085613018366162,1.0585322338464325,1.1099657928196354,fault_156
1.537401269492575,0.9962442424264134,1.0211982332083116,1.0919909262407317,fault_157
-0.025842630030528335,0.9956286830583003,1.0449949736112256,1.0957394864075054,fault_158
-2.137521017079755,0.9826675255616226,1.1086569166906295,1.0960341493248997,fault_159
0.7809597268619665,1.0117937778638577,1.4221606088866678,1.1880665446237157,fault_160
0.00028703396933643655,0.9879406540116527,1.0440544791738253,1.0885855914956777,fault_161
-0.014471602005422135,0.9667193888358944,0.9848993150735912,1.0585492788445718,fault_162
-0.01857472259509428,1.0566518843989314,0.9310675222211934,1.1325717219521878,fault_163
-3.5802256407494353,1.004954969442859,1.0882664088657283,1.1122055610622532,fault_164
-1.039064257929176,1.1435587491175665,0.657990598923509,1.1792943159868823,fault_165
-1.3069896894008761,1.0950385025941054,1.1177299803450786,1.1994322093747949,fault_166
0.04040761913508675,1.0624467138079134,1.4500904127481247,1.2377193084681148,fault_167
-0.023637215475132818,0.957134368461681,1.0405069463819294,1.0600378405895738,fault_168
-3.6148164436450285,1.0934744786387167,1.2992576258772028,1.2326130480844775,fault_169
-0.019380232230622962,1.0059248967173346,1.2138442153037476,1.137707656867835,fault_170
-1.7137977205510708,0.9783005701156371,1.1662182512159445,1.1035547316242027,fault_171
-1.8755679972665193,1.014081422436761,1.0473308143815236,1.112954048185186,fault_172
0.0074870071099198965,1.1243777966414215,1.3648771500557695,1.2733387112322836,fault_173
-1.6575908517435896,1.1252776701818992,1.5440619318011846,1.3127646963296347,fault_174
-0.040409565962434946,1.0632445112558695,0.7020184107628458,1.106787073945369,fault_175
-3.8123305953442927,1.0717146203136025,0.8112017462388885,1.1290428597010058,fault_176
-0.023790685302550588,0.9947537510509986,1.0421456273468606,1.094423764163511,fault_177
0.019474718695919213,1.0754770898201018,1.2993034154807699,1.2166849529048573,fault_178
-0.013370119059367164,1.0084600569947342,1.2129872617012893,1.139774877003073,fault_179
0.02233452938928554,1.0797167135036274,1.3448652944288746,1.229860746565013,fault_180
-0.5062804258546393,1.1295817567313897,1.5497175320052452,1.3177294631274252,fault_181
0.0083216216410531,0.9574326783859228,1.0359297074079985,1.0594475536538188,fault_182
-3.075802592717505,1.058595602065931,1.0774152138325332,1.1589589040810304,fault_183
1.6947228957786626,1.0609638198315006,1.4512375189045983,1.236704647889124,fault_184
2.0808069802550806,0.9797689145410124,1.1617599547735198,1.1039557363238066,fault_185
0.019715349638471588,1.0221961046611,1.0131785922744174,1.1143152381449835,fault_186
-3.482728389247118,1.011780827504892,1.1779773374751252,1.135670088373353,fault_187
-0.009407399855776738,1.010955487703555,1.2112585448285673,1.1416315456852986,fault_188
-1.56714331844943,0.9967527591591516,1.032749393839478,1.0945348179533148,fault_189
0.023306018396240885,0.9865790866863406,1.4613512458647926,1.175916738964491,fault_190
0.014779150948779823,1.0054443290367685,1.3846771017661186,1.1741048311468907,fault_191
-3.6410452912557254,1.0366766426709995,1.1032515112476984,1.1437051697008789,fault_192
-3.1915416062674904,1.0177772269574814,1.4280715240340245,1.1945191770391999,fault_193
0.00982377038420966,1.001089662958794,1.0726094339405827,1.1057850510447393,fault_194
-2.313428741817311,1.1213491297430234,1.605691931990272,1.3235343139404314,fault_195
1.5332217638022096,1.1598249620834438,1.3824766601783098,1.3082929262862273,fault_196
1.6560532826578298,0.9494969792763365,0.8903827294077594,1.026421955239235,fault_197
-0.005270100231542993,1.1369630697838549,0.9897550886184746,1.216759462466364,fault_198
0.023383724959994134,0.9905792305467658,1.353457596140305,1.1543230211045312,fault_199
-1.05211390318867,1.0593192625278582,1.077361282001531,1.1596103275737994,fault_200
2.069704858327633,1.0717146203136028,0.8112017462388887,1.1290428597010058,fault_201
-2.1917741830159256,0.9695271581906076,1.0898536493329387,1.0806074533312475,fault_202
-0.031438046723152716,1.1573574293705564,0.8749615558526799,1.2191202664747178,fault_203
-2.85454317077001,1.0371232960699575,1.1272559541150653,1.1485874992482061,fault_204
-1.1438486047219993,1.0567188363498632,0.952565334771769,1.136056330400482,fault_205
-0.018297674161428936,0.9614101874480346,1.0969146305785034,1.0747090347746444,fault_206
-0.5609620381844689,0.9459292463907566,1.2614848173486595,1.0953928844354355,fault_207
-0.02617828585733059,1.057886995757702,1.0775191105978232,1.1583302267912552,fault_208
-3.8753455282918883,1.126323509247875,1.5421399156802225,1.313228345829659,fault_209
0.02497387200368939,0.9883289700568116,1.3694684871430458,1.1560134923217242,fault_210
-0.015508496375452735,1.0159471855424447,1.2117149193903534,1.146146709729867,fault_211
-1.9978030834628113,0.9671562850286828,1.1189315476714576,1.0841747314469965,fault_212
-0.025743633562746934,0.9957252606157878,1.0440515341923604,1.0956548132416588,fault_213
-0.800786118098999,1.1591842963163073,1.3819778517818033,1.30762391097753,fault_214
-0.010573720968085926,1.0416908115169794,1.1028969377147977,1.1481867547308853,fault_215
0.9461753864196581,0.9715887083299304,1.0987401445577338,1.0841785178182872,fault_216
1.3890724332522288,1.0066411944493276,1.213739583929295,1.1383196432097094,fault_217
0.0168454741527376,0.9772452454257057,1.4467159481012606,1.16459871778688,fault_218
-0.9845803949152572,1.1234129826150074,1.3624860867831263,1.2719954658825654,fault_219
1.8622945080715123,1.1308668954985899,1.1223686130961308,1.233037092385575,fault_220
-3.0836354847100926,1.0045548966148252,1.0597250606916617,1.1065455892279388,fault_221
-0.0019199186350243383,0.9875945653609927,1.0411790485548365,1.0877432123018014,fault_222
0.019536508041578915,0.9803216672852749,1.2969893464296638,1.1329386479091113,fault_223
0.7941000674011984,1.1362171039249265,0.7022329323345814,1.1770878471128579,fault_224
